,Dates,DayNight,Home,HomeLeague,HomeScore,HomeStartingPitcher,HomeStartingPlayer_1,HomeStartingPlayer_2,HomeStartingPlayer_3,HomeStartingPlayer_4,HomeStartingPlayer_5,HomeStartingPlayer_6,HomeStartingPlayer_7,HomeStartingPlayer_8,HomeStartingPlayer_9,Visitor,VisitorLeague,VisitorScore,VisitorStartingPitcher,VisitorStartingPlayer_1,VisitorStartingPlayer_2,VisitorStartingPlayer_3,VisitorStartingPlayer_4,VisitorStartingPlayer_5,VisitorStartingPlayer_6,VisitorStartingPlayer_7,VisitorStartingPlayer_8,VisitorStartingPlayer_9
1391,20170718,N,SFN,NL,2,blact002,spand001,nunee002,beltb001,poseb001,crawb001,pench001,panij002,herng001,blact002,CLE,AL,1,clevm001,guyeb001,lindf001,branm003,encae001,ramij003,urshg001,gomey001,zimmb001,clevm001
1392,20170718,N,ANA,AL,3,chavj001,maybc001,calhk001,troum001,pujoa001,escoy001,simma001,valbl001,maldm001,frann001,WAS,NL,4,jacke001,goodb001,difow001,harpb003,zimmr001,murpd006,renda001,linda001,wietm001,heisc001
1393,20170718,N,BAL,AL,12,bundd001,jonea003,machm001,schoj001,davic003,trumm001,manct001,smits002,castw002,tejar001,TEX,AL,1,rosst001,choos001,andre001,mazan001,belta001,napom001,odorr001,lucrj001,gomec002,gallj002
1394,20170718,N,BOS,AL,5,johnb004,bettm001,benia002,pedrd001,ramih003,younc004,bradj001,leons001,marrd001,holtb002,TOR,AL,4,happj001,bautj002,martr004,donaj001,smoaj001,morak001,tulot001,pears001,pillk001,barnd001
1395,20170718,N,CHA,AL,0,gonzm003,andet001,cabrm002,abrej003,garca003,davim005,salat001,sancc001,smitk002,engea001,LAN,NL,1,kersc001,taylc001,seagc001,turnj001,bellc002,forsl001,pedej001,grany001,puigy001,utlec001
1396,20170718,N,HOU,AL,6,peacb001,sprig001,altuj001,reddj001,beltc001,gurry001,gonzm002,gatte001,aokin001,brega001,SEA,AL,2,gavis001,seguj002,gameb001,canor001,cruzn002,seagk001,valed001,dysoj001,ruizc001,hereg002
1397,20170718,N,KCA,AL,3,woodt004,merrw001,bonij002,cainl001,hosme001,peres002,mousm001,escoa003,gorda001,torrr002,DET,AL,9,boydm001,kinsi001,castn001,uptoj001,cabrm001,mahtm001,martv001,mccaj001,presa001,machd001
1398,20170718,N,MIN,AL,3,colob001,dozib001,granz001,mauej001,sanom001,keplm001,grosr001,rosae001,polaj001,castj006,NYA,AL,6,cessl001,gardb001,sancg002,judga001,hollm001,gregd001,frazc001,headc001,coopg002,torrr001
1399,20170718,N,OAK,AL,3,smitc002,davir003,semim001,healr001,davik003,lowrj001,chapm001,rosaa001,phegj001,brugj001,TBA,AL,4,snelb001,souzs001,dickc002,longe001,morrl001,ramow001,millb002,hecha001,petes002,bourp001
1400,20170719,D,ATL,NL,2,dickr001,incie001,camaj001,freef001,kempm001,flowt001,santd001,rodrs002,swand001,dickr001,CHN,NL,8,montm002,jay-j001,bryak001,rizza001,happi001,schwk001,baezj001,russa002,carav001,montm002
1401,20170719,N,CIN,NL,4,adlet001,hamib001,cozaz001,vottj001,duvaa001,genns001,suare001,sches001,barnt001,adlet001,ARI,NL,3,greiz001,perad001,polla001,lambj001,goldp001,martj006,owinc001,drurb001,mathj001,greiz001
1402,20170719,D,COL,NL,18,grayj003,blacc001,lemad001,arenn001,reynm001,desmi001,parrg001,stort001,hanir001,grayj003,SDN,NL,4,richc002,margm001,asuac001,myerw001,sanch002,blasj001,spanc001,cordf003,aybae001,richc002
1403,20170719,D,MIA,NL,3,strad003,gordd002,stanm004,yelic001,ozunm001,bourj002,dietd001,ellia001,rojam002,strad003,PHI,NL,10,piven001,hernc005,galvf001,willn001,franm004,navad002,joset001,herro001,knapa001,piven001
1404,20170719,N,NYN,NL,7,degrj001,confm001,cabra002,brucj001,cespy001,dudal001,florw001,reyej001,darnt001,degrj001,SLN,NL,3,leakm001,carpm002,phamt001,fowld001,gyorj001,moliy001,dejop001,wongk001,sierm002,leakm001
1405,20170719,N,PIT,NL,3,coleg001,marts002,harrj002,mccua001,osunj001,freed001,polag001,cervf001,mercj002,coleg001,MIL,NL,2,daviz001,santd002,thame001,aguij001,shawt001,pereh001,bandj001,broxk001,arcio002,daviz001
1406,20170719,D,SFN,NL,5,cainm001,spand001,gomem002,beltb001,crawb001,gillc001,hundn001,tomlk001,herng001,cainm001,CLE,AL,4,carrc003,zimmb001,lindf001,branm003,ramij003,santc002,almoa001,perer003,gonze004,carrc003
1407,20170719,N,ANA,AL,7,meyea001,escoy001,troum001,pujoa001,cronc002,simma001,maldm001,robis001,pennc001,reveb001,WAS,NL,0,gonzg003,goodb001,rabur001,murpd006,zimmr001,linda001,renda001,wietm001,drews001,heisc001
1408,20170719,N,BAL,AL,10,gausk001,jonea003,machm001,schoj001,trumm001,davic003,manct001,josec002,rickj001,tejar001,TEX,AL,2,perem004,choos001,andre001,mazan001,belta001,napom001,odorr001,gomec002,chirr001,gallj002
1409,20170719,N,BOS,AL,5,pomed001,bettm001,benia002,pedrd001,morem001,younc004,bradj001,vazqc001,holtb002,marrd001,TOR,AL,1,sanca006,bautj002,pears001,donaj001,smoaj001,morak001,tulot001,pillk001,montm001,barnd001
1410,20170719,N,CHA,AL,1,rodoc001,hansa001,cabrm002,abrej003,garca003,davim005,moncy001,andet001,narvo001,sancc001,LAN,NL,9,maedk001,taylc001,seagc001,turnj001,bellc002,forsl001,barna001,herne001,puigy001,thomt002
1411,20170719,D,HOU,AL,1,mortc002,sprig001,altuj001,gurry001,gatte001,beltc001,gonzm002,mccab002,brega001,marij002,SEA,AL,4,paxtj001,seguj002,gameb001,canor001,cruzn002,seagk001,valed001,dysoj001,zunim001,hereg002
1412,20170719,N,KCA,AL,4,hammj002,merrw001,bonij002,cainl001,hosme001,peres002,mousm001,escoa003,mossb001,gorda001,DET,AL,3,verlj001,kinsi001,avila001,uptoj001,cabrm001,castn001,martv001,adduj002,presa001,iglej001
1413,20170719,D,MIN,AL,6,berrj001,dozib001,escoe001,sanom001,grosr001,keplm001,gimec001,adrie001,polaj001,granz001,NYA,AL,1,montj004,gardb001,ellsj001,sancg002,casts001,gregd001,frazc001,coopg002,romia002,torrr001
1414,20170719,D,OAK,AL,7,grays001,joycm001,semim001,alony001,davik003,lowrj001,maxwb001,chapm001,brugj001,davir003,TBA,AL,2,farij001,souzs001,dickc002,longe001,morrl001,ramow001,millb002,beckt001,smitm007,plout001
1415,20170720,D,CIN,NL,2,castl003,hamib001,suare001,vottj001,duvaa001,genns001,mesod001,sches001,peraj003,castl003,ARI,NL,12,corbp001,descd001,iannc001,lambj001,goldp001,herrc001,owinc001,martk001,blang001,corbp001
1416,20170720,N,LAN,NL,3,mccab001,utlec001,seagc001,turnj001,bellc002,taylc001,grany001,pedej001,puigy001,mccab001,ATL,NL,6,foltm001,incie001,philb001,freef001,kempm001,adamm002,markn001,suzuk001,camaj001,foltm001
1417,20170720,D,NYN,NL,3,lugos001,granc001,cabra002,confm001,cespy001,dudal001,rivet001,reyej001,river003,lugos001,SLN,NL,2,lynnl001,carpm002,phamt001,fowld001,voitl001,dejop001,sierm002,garcg002,fryee001,lynnl001
1418,20170720,D,PIT,NL,4,tailj001,marts002,harrj002,mccua001,bellj005,polag001,fraza001,morom001,stewc001,tailj001,MIL,NL,2,nelsj004,villj001,santd002,aguij001,shawt001,pereh001,pinam001,philb002,arcio002,nelsj004
1419,20170720,N,SFN,NL,2,bumgm001,spand001,nunee002,beltb001,poseb001,crawb001,pench001,panij002,herng001,bumgm001,SDN,NL,5,chacj001,pirej001,szczm001,myerw001,blasj001,renfh001,aybae001,spanc001,torrl001,chacj001
1420,20170720,N,BAL,AL,9,milew001,jonea003,machm001,schoj001,trumm001,davic003,manct001,castw002,tejar001,rickj001,TEX,AL,7,hamec001,deshd002,choos001,andre001,belta001,napom001,odorr001,lucrj001,gomec002,chirr001
1421,20170720,D,BOS,AL,6,fistd001,bettm001,younc004,pedrd001,ramih003,bradj001,bogax001,leons001,marrd001,holtb002,TOR,AL,8,lirif001,bautj002,martr004,donaj001,smoaj001,morak001,pears001,carre001,goinr001,barnd001
1422,20170720,N,KCA,AL,16,duffd001,merrw001,bonij002,cainl001,hosme001,peres002,mousm001,escoa003,mossb001,gorda001,DET,AL,4,fulmm001,kinsi001,castn001,uptoj001,cabrm001,mahtm001,martv001,mccaj001,romia001,iglej001
1423,20170720,N,SEA,AL,1,hernf002,seguj002,gameb001,canor001,cruzn002,seagk001,valed001,hanim001,dysoj001,zunim001,NYA,AL,4,sevel001,gardb001,sancg002,judga001,hollm001,casts001,gregd001,frazt001,ellsj001,headc001
1424,20170721,N,ARI,NL,6,godlz001,perad001,polla001,lambj001,goldp001,descd001,drurb001,martk001,mathj001,godlz001,WAS,NL,5,schem001,goodb001,rabur001,harpb003,zimmr001,murpd006,renda001,wietm001,difow001,schem001
1425,20170721,D,CHN,NL,4,arrij001,heywj001,zobrb001,rizza001,contw001,schwk001,happi001,russa002,baezj001,arrij001,SLN,NL,11,martc006,carpm002,phamt001,fowld001,gyorj001,dejop001,wongk001,gricr001,kellc002,martc006
1426,20170721,N,CIN,NL,1,bailh001,hamib001,cozaz001,vottj001,duvaa001,genns001,suare001,sches001,barnt001,bailh001,MIA,NL,3,urenj001,gordd002,stanm004,yelic001,ozunm001,bourj002,realj001,dietd001,rojam002,urenj001
1427,20170721,N,COL,NL,5,hoffj003,blacc001,lemad001,arenn001,parrg001,desmi001,gonzc001,stort001,woltt001,hoffj003,PIT,NL,13,willt002,marts002,harrj002,mccua001,bellj005,freed001,polag001,cervf001,mercj002,willt002
1428,20170721,N,LAN,NL,3,wooda002,taylc001,seagc001,turnj001,bellc002,forsl001,herne001,grany001,puigy001,wooda002,ATL,NL,12,garcj004,incie001,camaj001,freef001,kempm001,flowt001,markn001,rodrs002,swand001,garcj004
1429,20170721,N,NYN,NL,7,matzs001,confm001,cabra002,brucj001,cespy001,dudal001,rivet001,reyej001,darnt001,matzs001,OAK,AL,5,blacp001,davir003,semim001,healr001,davik003,chapm001,joycm001,rosaa001,phegj001,blacp001
1430,20170721,N,PHI,NL,6,nolaa001,hernc005,galvf001,willn001,franm004,navad002,joset001,herro001,knapa001,nolaa001,MIL,NL,1,garzm001,villj001,thame001,santd002,shawt001,pereh001,pinam001,philb002,arcio002,garzm001
1431,20170721,N,SFN,NL,9,samaj001,spand001,nunee002,beltb001,poseb001,crawb001,pench001,panij002,herng001,samaj001,SDN,NL,12,cahit001,pirej001,asuac001,myerw001,sanch002,spanc001,renfh001,aybae001,cordf003,cahit001
1432,20170721,N,ANA,AL,2,nolar001,escoy001,troum001,pujoa001,cronc002,simma001,calhk001,maldm001,robis001,pennc001,BOS,AL,6,salec001,bettm001,benia002,pedrd001,morem001,ramih003,bogax001,bradj001,leons001,holtb002
1433,20170721,N,BAL,AL,7,jimeu001,jonea003,machm001,schoj001,davic003,trumm001,manct001,josec002,tejar001,rickj001,HOU,AL,8,fierm001,sprig001,altuj001,reddj001,beltc001,gurry001,gonzm002,mccab002,brega001,morac001
1434,20170721,N,CLE,AL,13,bauet001,zimmb001,lindf001,branm003,encae001,ramij003,santc002,almoa001,perer003,gonze004,TOR,AL,3,estrm001,bautj002,martr004,donaj001,smoaj001,morak001,tulot001,carre001,pillk001,goinr001
1435,20170721,N,KCA,AL,7,kenni001,merrw001,torrr002,cainl001,mossb001,peres002,mousm001,escoa003,gorda001,buted001,CHA,AL,6,shiej002,cabrm002,sancc001,abrej003,garca003,davim005,moncy001,andet001,narvo001,engea001
1436,20170721,N,MIN,AL,3,sante001,dozib001,granz001,mauej001,sanom001,keplm001,grosr001,rosae001,adrie001,castj006,DET,AL,6,sanca004,kinsi001,avila001,uptoj001,cabrm001,castn001,martv001,mahtm001,presa001,iglej001
1437,20170721,N,SEA,AL,1,moora002,seguj002,valed001,canor001,cruzn002,seagk001,hanim001,hereg002,gameb001,zunim001,NYA,AL,5,sabac001,gardb001,sancg002,judga001,hollm001,casts001,gregd001,frazt001,headc001,frazc001
1438,20170721,N,TBA,AL,3,cobba001,smitm007,dickc002,longe001,morrl001,ramow001,millb002,beckt001,petes002,hecha001,TEX,AL,4,darvy001,choos001,andre001,mazan001,belta001,napom001,odorr001,lucrj001,gomec002,gallj002
1439,20170722,N,ARI,NL,3,banda001,perad001,polla001,lambj001,iannc001,descd001,owinc001,martk001,herrc001,banda001,WAS,NL,4,roart001,goodb001,heisc001,harpb003,zimmr001,murpd006,renda001,wietm001,difow001,roart001
1440,20170722,D,CHN,NL,3,lestj001,zobrb001,bryak001,rizza001,contw001,schwk001,russa002,heywj001,jay-j001,lestj001,SLN,NL,2,waina001,carpm002,phamt001,fowld001,gyorj001,moliy001,voitl001,dejop001,gricr001,waina001
1441,20170722,N,CIN,NL,4,stepr002,hamib001,cozaz001,vottj001,duvaa001,suare001,genns001,mesod001,kivlp001,stepr002,MIA,NL,5,ograc001,gordd002,stanm004,yelic001,ozunm001,bourj002,realj001,dietd001,rojam002,ograc001
1442,20170722,N,COL,NL,7,marqg001,blacc001,lemad001,arenn001,reynm001,desmi001,gonzc001,stort001,woltt001,marqg001,PIT,NL,3,kuhlc001,marts002,harrj002,mccua001,bellj005,freed001,jasoj001,cervf001,mercj002,kuhlc001
1443,20170722,N,LAN,NL,6,hillr001,utlec001,seagc001,bellc002,grany001,forsl001,pedej001,puigy001,thomt002,hillr001,ATL,NL,2,tehej001,incie001,camaj001,freef001,kempm001,flowt001,markn001,rodrs002,swand001,tehej001
1444,20170722,N,NYN,NL,6,wheez001,confm001,cabra002,cespy001,florw001,brucj001,rivet001,reyej001,darnt001,wheez001,OAK,AL,5,manas001,joycm001,semim001,alony001,davik003,lowrj001,maxwb001,chapm001,brugj001,manas001
1445,20170722,N,PHI,NL,8,hellj001,hernc005,galvf001,kendh001,franm004,joset001,willn001,herro001,ruppc001,hellj001,MIL,NL,9,suteb001,sogae001,thame001,braur002,shawt001,santd002,bandj001,philb002,arcio002,suteb001
1446,20170722,D,SFN,NL,5,moorm003,herng001,nunee002,panij002,beltb001,gillc001,pench001,hundn001,calio001,moorm003,SDN,NL,4,perdl002,pirej001,asuac001,myerw001,blasj001,spanc001,szczm001,corda001,torrl001,perdl002
1447,20170722,N,ANA,AL,7,ramij002,escoy001,troum001,pujoa001,cronc002,simma001,calhk001,maldm001,pennc001,reveb001,BOS,AL,3,pricd001,bettm001,benia002,pedrd001,ramih003,bradj001,bogax001,morem001,vazqc001,holtb002
1448,20170722,N,BAL,AL,4,tillc001,jonea003,machm001,schoj001,davic003,trumm001,manct001,smits002,castw002,tejar001,HOU,AL,8,mchuc001,sprig001,altuj001,reddj001,gurry001,gatte001,beltc001,brega001,morac001,marij002
1449,20170722,N,CLE,AL,2,salad001,zimmb001,lindf001,branm003,encae001,ramij003,santc002,almoa001,gomey001,urshg001,TOR,AL,1,strom001,bautj002,martr004,donaj001,smoaj001,morak001,pears001,pillk001,goinr001,barnd001
1450,20170722,N,KCA,AL,7,vargj001,merrw001,bonij002,cainl001,hosme001,peres002,mousm001,escoa003,mossb001,gorda001,CHA,AL,2,pelfm001,salat001,cabrm002,abrej003,garca003,davim005,moncy001,sancc001,smitk002,engea001
1451,20170722,N,MIN,AL,6,gibsk002,dozib001,keplm001,sanom001,mauej001,grosr001,rosae001,escoe001,granz001,castj006,DET,AL,5,zimmj003,kinsi001,presa001,uptoj001,avila001,castn001,martv001,mahtm001,romia001,iglej001
1452,20170722,N,SEA,AL,6,miraa002,seguj002,gameb001,canor001,cruzn002,seagk001,valed001,hanim001,dysoj001,zunim001,NYA,AL,5,tanam001,gardb001,frazc001,judga001,hollm001,sancg002,gregd001,frazt001,coopg002,torrr001
1453,20170722,N,TBA,AL,3,archc001,souzs001,dickc002,longe001,morrl001,ramow001,millb002,beckt001,smitm007,hecha001,TEX,AL,4,casha001,choos001,andre001,mazan001,belta001,napom001,odorr001,lucrj001,gomec002,gallj002
1454,20170723,D,ARI,NL,2,ray-r002,descd001,martk001,perad001,goldp001,owinc001,herrc001,drurb001,blang001,ray-r002,WAS,NL,6,stras001,goodb001,difow001,harpb003,zimmr001,murpd006,renda001,sanca007,lobaj001,stras001
1455,20170723,N,CHN,NL,5,quinj001,heywj001,bryak001,rizza001,contw001,schwk001,happi001,russa002,baezj001,quinj001,SLN,NL,3,wachm001,carpm002,phamt001,fowld001,gyorj001,moliy001,dejop001,gricr001,wongk001,wachm001
1456,20170723,D,CIN,NL,6,romas001,hamib001,cozaz001,vottj001,duvaa001,genns001,suare001,sches001,barnt001,romas001,MIA,NL,3,koeht001,gordd002,stanm004,yelic001,bourj002,dietd001,ellia001,suzui001,rojam002,koeht001
1457,20170723,D,COL,NL,13,freek001,blacc001,lemad001,arenn001,reynm001,desmi001,gonzc001,stort001,hanir001,freek001,PIT,NL,3,novai001,marts002,harrj002,mccua001,freed001,bellj005,osunj001,cervf001,mercj002,novai001
1458,20170723,D,LAN,NL,5,kersc001,taylc001,seagc001,turnj001,bellc002,forsl001,herne001,barna001,pedej001,kersc001,ATL,NL,4,newcs001,incie001,philb001,freef001,kempm001,markn001,flowt001,adamm002,camaj001,newcs001
1459,20170723,D,NYN,NL,2,montr004,confm001,granc001,brucj001,dudal001,rivet001,reyej001,florw001,river003,montr004,OAK,AL,3,gossd001,joycm001,semim001,alony001,davik003,lowrj001,maxwb001,chapm001,brugj001,gossd001
1460,20170723,D,PHI,NL,6,eickj001,hernc005,galvf001,kendh001,franm004,willn001,herro001,joset001,knapa001,eickj001,MIL,NL,3,guerj003,villj001,thame001,braur002,shawt001,santd002,pinam001,philb002,arcio002,guerj003
1461,20170723,D,SFN,NL,2,blact002,spand001,nunee002,beltb001,poseb001,crawb001,pench001,gomem002,herng001,blact002,SDN,NL,5,lamed001,margm001,asuac001,myerw001,renfh001,blasj001,sanch002,spanc001,corda001,lamed001
1462,20170723,D,ANA,AL,3,bridp001,escoy001,troum001,simma001,calhk001,cronc002,valbl001,reveb001,maldm001,frann001,BOS,AL,2,porcr001,bettm001,benia002,bradj001,ramih003,morem001,bogax001,leons001,holtb002,marrd001
1463,20170723,D,BAL,AL,9,bundd001,jonea003,machm001,schoj001,trumm001,davic003,manct001,josec002,kim-h001,tejar001,HOU,AL,7,mccul002,altuj001,reddj001,gurry001,gatte001,gonzm002,mccab002,brega001,aokin001,marij002
1464,20170723,D,CLE,AL,8,klubc001,santc002,lindf001,branm003,encae001,ramij003,guyeb001,almoa001,gomey001,urshg001,TOR,AL,1,happj001,bautj002,donaj001,smoaj001,morak001,pears001,montm001,pillk001,goinr001,barnd001
1465,20170723,D,KCA,AL,5,woodt004,merrw001,bonij002,hosme001,peres002,mousm001,escoa003,mossb001,gorda001,buted001,CHA,AL,4,holld003,engea001,cabrm002,abrej003,garca003,davim005,moncy001,salat001,narvo001,sancc001
1466,20170723,D,MIN,AL,6,mejia001,dozib001,escoe001,sanom001,grosr001,rosae001,gimec001,keplm001,polaj001,granz001,DET,AL,9,boydm001,kinsi001,castn001,uptoj001,cabrm001,mahtm001,martv001,mccaj001,presa001,iglej001
1467,20170723,D,SEA,AL,4,gally001,seguj002,valed001,canor001,cruzn002,seagk001,hanim001,gameb001,hereg002,ruizc001,NYA,AL,6,smitc006,gardb001,frazc001,judga001,sancg002,hollm001,gregd001,headc001,frazt001,wadet002
1468,20170723,D,TBA,AL,5,odorj001,dickc002,millb002,longe001,morrl001,souzs001,petes002,hecha001,smitm007,sucrj001,TEX,AL,6,rosst001,choos001,andre001,mazan001,belta001,napom001,odorr001,gomec002,gallj002,chirr001
1469,20170724,N,ARI,NL,10,greiz001,perad001,polla001,lambj001,goldp001,martj006,descd001,owinc001,mathj001,greiz001,ATL,NL,2,dickr001,santd001,philb001,freef001,kempm001,markn001,flowt001,adamm002,camaj001,dickr001
1470,20170724,D,CHN,NL,1,hendk001,heywj001,bryak001,rizza001,contw001,schwk001,zobrb001,jay-j001,baezj001,hendk001,CHA,AL,3,gonzm003,cabrm002,moncy001,abrej003,garca003,davim005,andet001,engea001,smitk002,gonzm003
1471,20170724,N,LAN,NL,6,ryu-h001,taylc001,seagc001,turnj001,bellc002,forsl001,grany001,pedej001,puigy001,ryu-h001,MIN,AL,4,colob001,dozib001,mauej001,sanom001,escoe001,rosae001,grosr001,castj006,granz001,colob001
1472,20170724,N,PHI,NL,4,velav001,hernc005,galvf001,willn001,franm004,herro001,joset001,knapa001,perkc001,velav001,HOU,AL,13,peacb001,sprig001,altuj001,reddj001,gurry001,gonzm002,beltc001,mccab002,brega001,peacb001
1473,20170724,N,SDN,NL,3,richc002,pirej001,asuac001,myerw001,renfh001,spanc001,margm001,coled002,torrl001,richc002,NYN,NL,5,degrj001,confm001,cabra002,cespy001,brucj001,florw001,dudal001,reyej001,darnt001,degrj001
1474,20170724,N,SFN,NL,3,cainm001,spand001,nunee002,beltb001,poseb001,crawb001,pench001,panij002,herng001,cainm001,PIT,NL,10,coleg001,marts002,harrj002,mccua001,bellj005,freed001,fraza001,cervf001,mercj002,coleg001
1475,20170724,N,SLN,NL,8,leakm001,fowld001,phamt001,dejop001,gyorj001,moliy001,voitl001,wongk001,gricr001,leakm001,COL,NL,2,senza001,blacc001,lemad001,arenn001,parrg001,reynm001,gonzc001,stort001,woltt001,senza001
1476,20170724,N,CLE,AL,6,tomlj001,zimmb001,lindf001,branm003,encae001,ramij003,santc002,urshg001,almoa001,perer003,CIN,NL,2,adlet001,hamib001,cozaz001,vottj001,suare001,genns001,mesod001,sches001,kivlp001,peraj003
1477,20170724,N,DET,AL,3,verlj001,kinsi001,presa001,uptoj001,cabrm001,castn001,martv001,avila001,mahtm001,iglej001,KCA,AL,5,hammj002,merrw001,bonij002,cainl001,hosme001,peres002,mousm001,mossb001,escoa003,gorda001
1478,20170724,N,SEA,AL,4,paxtj001,seguj002,valed001,canor001,cruzn002,seagk001,hanim001,gameb001,hereg002,zunim001,BOS,AL,0,rodre004,bettm001,benia002,pedrd001,ramih003,bradj001,younc004,marrd001,vazqc001,holtb002
1479,20170724,N,TBA,AL,0,snelb001,souzs001,dickc002,longe001,morrl001,ramow001,millb002,beckt001,smitm007,hecha001,BAL,AL,5,gausk001,jonea003,machm001,schoj001,trumm001,manct001,castw002,josec002,tejar001,rickj001
1480,20170724,N,TEX,AL,0,perem004,gomec002,choos001,andre001,belta001,napom001,odorr001,lucrj001,mazan001,deshd002,MIA,NL,4,conla001,gordd002,stanm004,yelic001,ozunm001,realj001,bourj002,moort002,dietd001,rojam002
1481,20170724,N,TOR,AL,4,lirif001,bautj002,martr004,donaj001,smoaj001,pears001,tulot001,carre001,pillk001,goinr001,OAK,AL,2,smitc002,davir003,semim001,healr001,davik003,lowrj001,alony001,chapm001,phegj001,joycm001
1482,20170725,N,ARI,NL,3,walkt004,perad001,polla001,lambj001,goldp001,martj006,owinc001,drurb001,iannc001,walkt004,ATL,NL,8,foltm001,incie001,philb001,freef001,kempm001,markn001,adamm002,suzuk001,camaj001,foltm001
1483,20170725,D,CHN,NL,7,lackj001,zobrb001,bryak001,rizza001,contw001,happi001,almoa002,baezj001,russa002,lackj001,CHA,AL,2,rodoc001,cabrm002,abrej003,garca003,davim005,moncy001,andet001,narvo001,engea001,rodoc001
1484,20170725,N,LAN,NL,6,maedk001,taylc001,seagc001,turnj001,bellc002,grany001,pedej001,utlec001,puigy001,maedk001,MIN,AL,2,berrj001,dozib001,granz001,mauej001,escoe001,rosae001,keplm001,polaj001,castj006,berrj001
1485,20170725,N,PHI,NL,0,piven001,hernc005,galvf001,willn001,kendh001,herro001,franm004,joset001,ruppc001,piven001,HOU,AL,5,mortc002,altuj001,reddj001,gurry001,gatte001,gonzm002,fishd001,brega001,aokin001,mortc002
1486,20170725,N,SDN,NL,5,lloyk001,pirej001,asuac001,myerw001,sanch002,renfh001,spanc001,margm001,corda001,lloyk001,NYN,NL,6,lugos001,granc001,cabra002,cespy001,brucj001,rivet001,dudal001,reyej001,darnt001,lugos001
1487,20170725,N,SFN,NL,11,bumgm001,spand001,nunee002,beltb001,poseb001,crawb001,pench001,panij002,herng001,bumgm001,PIT,NL,3,tailj001,marts002,harrj002,mccua001,freed001,bellj005,osunj001,cervf001,mercj002,tailj001
1488,20170725,N,SLN,NL,3,lynnl001,carpm002,phamt001,dejop001,gricr001,moliy001,wongk001,badeh001,garcg002,lynnl001,COL,NL,2,grayj003,blacc001,lemad001,arenn001,parrg001,desmi001,gonzc001,stort001,hanir001,grayj003
1489,20170725,N,WAS,NL,0,jacke001,goodb001,drews001,harpb003,zimmr001,murpd006,renda001,linda001,wietm001,jacke001,MIL,NL,8,daviz001,sogae001,braur002,shawt001,santd002,thame001,pinam001,philb002,arcio002,daviz001
1490,20170725,N,CLE,AL,11,clevm001,zimmb001,lindf001,branm003,encae001,ramij003,santc002,jacka001,gomey001,urshg001,ANA,AL,7,chavj001,escoy001,troum001,pujoa001,calhk001,simma001,valbl001,reveb001,maldm001,cowak001
1491,20170725,N,DET,AL,1,fulmm001,kinsi001,castn001,uptoj001,cabrm001,mahtm001,martv001,mccaj001,romia001,iglej001,KCA,AL,3,duffd001,merrw001,bonij002,cainl001,hosme001,peres002,mousm001,mossb001,escoa003,gorda001
1492,20170725,N,NYA,AL,4,montj004,gardb001,frazc001,judga001,hollm001,gregd001,headc001,frazt001,wadet002,romia002,CIN,NL,2,castl003,hamib001,suare001,vottj001,duvaa001,kivlp001,mesod001,sches001,peraj003,alcaa001
1493,20170725,N,SEA,AL,6,hernf002,seguj002,valed001,canor001,cruzn002,seagk001,hanim001,gameb001,hereg002,zunim001,BOS,AL,5,pomed001,bettm001,benia002,pedrd001,ramih003,bradj001,bogax001,morem001,vazqc001,dever001
1494,20170725,N,TBA,AL,5,farij001,beckt001,bourp001,longe001,souzs001,plout001,millb002,hecha001,smitm007,sucrj001,BAL,AL,4,milew001,jonea003,machm001,schoj001,trumm001,manct001,smits002,castw002,tejar001,rickj001
1495,20170725,N,TEX,AL,10,hamec001,choos001,andre001,mazan001,belta001,napom001,odorr001,lucrj001,gomec002,gallj002,MIA,NL,4,strad003,gordd002,stanm004,yelic001,ozunm001,realj001,moort002,ellia001,avilm001,dietd001
1496,20170725,N,TOR,AL,4,valdc003,bautj002,martr004,donaj001,smoaj001,morak001,tulot001,carre001,pillk001,goinr001,OAK,AL,1,grays001,joycm001,semim001,alony001,davik003,lowrj001,healr001,chapm001,maxwb001,davir003
1497,20170726,D,ARI,NL,10,corbp001,blang001,polla001,lambj001,goldp001,martj006,descd001,martk001,mathj001,corbp001,ATL,NL,3,blaia001,incie001,philb001,freef001,kempm001,flowt001,rodrs002,camaj001,swand001,blaia001
1498,20170726,N,LAN,NL,6,stewb001,taylc001,seagc001,turnj001,bellc002,pedej001,forsl001,grany001,puigy001,stewb001,MIN,AL,5,sante001,dozib001,granz001,mauej001,escoe001,rosae001,keplm001,adrie001,castj006,sante001
1499,20170726,N,PHI,NL,9,nolaa001,hernc005,galvf001,willn001,kendh001,altha001,franm004,joset001,ruppc001,nolaa001,HOU,AL,0,fierm001,altuj001,fishd001,reddj001,gurry001,gonzm002,beltc001,mccab002,whitt002,fierm001
1500,20170726,N,SDN,NL,6,chacj001,pirej001,margm001,myerw001,renfh001,blasj001,spanc001,corda001,torrl001,chacj001,NYN,NL,3,matzs001,confm001,cabra002,cespy001,brucj001,florw001,dudal001,reyej001,river003,matzs001
1501,20170726,D,SFN,NL,2,samaj001,spand001,panij002,beltb001,poseb001,crawb001,pench001,gillc001,herng001,samaj001,PIT,NL,1,willt002,marts002,harrj002,mccua001,bellj005,jasoj001,cervf001,fraza001,mercj002,willt002
