,Dates,DayNight,Home,HomeLeague,HomeScore,HomeStartingPitcher,HomeStartingPlayer_1,HomeStartingPlayer_2,HomeStartingPlayer_3,HomeStartingPlayer_4,HomeStartingPlayer_5,HomeStartingPlayer_6,HomeStartingPlayer_7,HomeStartingPlayer_8,HomeStartingPlayer_9,Visitor,VisitorLeague,VisitorScore,VisitorStartingPitcher,VisitorStartingPlayer_1,VisitorStartingPlayer_2,VisitorStartingPlayer_3,VisitorStartingPlayer_4,VisitorStartingPlayer_5,VisitorStartingPlayer_6,VisitorStartingPlayer_7,VisitorStartingPlayer_8,VisitorStartingPlayer_9
1056,20160621,N,TEX,AL,2,lewic001,choos001,desmi001,mazan001,belta001,profj001,fielp001,andre001,morem001,chirr001,CIN,NL,8,desca001,cozaz001,hamib001,philb001,brucj001,duvaa001,suare001,waldk002,peraj003,barnt001
1057,20160621,N,TOR,AL,2,estrm001,carre001,travd001,donaj001,encae001,martr004,saunm001,tulot001,pillk001,barnd001,ARI,NL,4,corbp001,seguj002,herrc001,goldp001,lambj001,weekr001,tomay001,obrip002,ahmen001,bourm001
1058,20160621,N,CHN,NL,3,hammj002,coghc001,heywj001,bryak001,rizza001,zobrb001,contw001,russa002,almoa002,hammj002,SLN,NL,4,waina001,carpm002,diaza003,hollm001,piscs001,peraj001,moliy001,mossb001,wongk001,waina001
1059,20160621,N,LAN,NL,3,kazms001,utlec001,seagc001,turnj001,gonza003,kendh001,pedej001,puigy001,grany001,kazms001,WAS,NL,2,roart001,reveb001,wertj001,harpb003,murpd006,zimmr001,ramow001,renda001,espid001,roart001
1060,20160621,N,MIA,NL,2,fernj003,suzui001,pradm001,yelic001,stanm004,bourj002,realj001,dietd001,hecha001,fernj003,ATL,NL,3,norrb001,petej002,incie001,freef001,markn001,piera001,aybae001,darnc001,bonie001,norrb001
1061,20160621,N,NYN,NL,2,colob001,granc001,cabra002,cespy001,walkn001,lonej001,florw001,confm001,darnt001,colob001,KCA,AL,1,kenni001,merrw001,escoa003,hosme001,cainl001,peres002,orlap001,cuthc001,eibnb001,kenni001
1062,20160621,N,PIT,NL,4,boscw001,jasoj001,polag001,mccua001,freed001,marts002,harrj002,mercj002,stalj001,boscw001,SFN,NL,15,cuetj001,spand001,panij002,beltb001,poseb001,crawb001,pagaa001,blang001,gillc001,cuetj001
1063,20160622,N,BAL,AL,7,jimeu001,jonea003,kim-h001,schoj001,davic003,trumm001,wietm001,alvap001,hardj003,flahr001,SDN,NL,2,johne003,jankt001,myerw001,kempm001,solay001,uptob001,wallb001,bethc001,schir001,ramia003
1064,20160622,N,BOS,AL,6,rodre004,bettm001,pedrd001,bogax001,ortid001,younc004,bradj001,ramih003,shawt001,leons001,CHA,AL,8,quinj001,andet001,eatoa002,abrej003,cabrm002,frazt001,lawrb002,navad001,garca003,coatj001
1065,20160622,N,CLE,AL,6,bauet001,santc002,kipnj001,lindf001,napom001,ramij003,uribj002,chisl001,gimec001,naqut001,TBA,AL,1,archc001,forsl001,millb002,longe001,morrl001,jennd002,dickc002,mottt001,frann001,casac001
1066,20160622,N,DET,AL,5,fulmm001,kinsi001,maybc001,cabrm001,martv001,castn001,uptoj001,moyas001,saltj001,iglej001,SEA,AL,1,iwakh001,martl004,smits002,canor001,lee-d004,seagk001,linda001,martk001,clevs001,aokin001
1067,20160622,D,HOU,AL,3,mccul002,sprig001,gonzm002,altuj001,corrc001,rasmc001,valbl001,gomec002,castj006,kempt001,ANA,AL,2,shoem001,escoy001,calhk001,troum001,cronc002,martj007,giavj001,simma001,bandj001,robis001
1068,20160622,N,MIN,AL,6,gibsk002,nunee002,mauej001,grosr001,dozib001,plout001,escoe001,keplm001,suzuk001,buxtb001,PHI,NL,5,morga001,herro001,blana001,franm004,howar001,joset001,ruppc001,aschc001,galvf001,bourp001
1069,20160622,D,NYA,AL,9,sabac001,ellsj001,gardb001,beltc001,rodra001,mccab002,casts001,gregd001,headc001,refsr001,COL,NL,8,grayj003,blacc001,lemad001,arenn001,gonzc001,stort001,rabur001,reynm001,hundn001,barnb002
1070,20160622,D,OAK,AL,2,mengd001,burnb002,crisc001,lowrj001,valed001,davik003,alony001,semim001,muncm001,phegj001,MIL,NL,4,guerj003,hilla001,genns001,braur002,lucrj001,cartc002,nieuk001,maldm001,florr003,rivey001
1071,20160622,N,TEX,AL,6,hamec001,choos001,odorr001,mazan001,belta001,fielp001,rua-r001,morem001,andre001,chirr001,CIN,NL,4,strad003,cozaz001,hamib001,philb001,brucj001,duvaa001,suare001,dejei002,barnt001,peraj003
1072,20160622,D,TOR,AL,5,happj001,travd001,donaj001,encae001,saunm001,martr004,tulot001,smoaj001,pillk001,cecid001,ARI,NL,2,ray-r002,seguj002,gossp001,goldp001,weekr001,castw002,obrip002,tomay001,ahmen001,bourm001
1073,20160622,D,CHN,NL,2,arrij001,coghc001,heywj001,bryak001,rizza001,zobrb001,montm001,baezj001,szczm001,arrij001,SLN,NL,7,wachm001,carpm002,diaza003,adamm002,piscs001,peraj001,mossb001,moliy001,wongk001,wachm001
1074,20160622,N,LAN,NL,4,uriaj001,utlec001,seagc001,turnj001,gonza003,thomt002,pedej001,grany001,puigy001,uriaj001,WAS,NL,3,rossj002,taylm002,wertj001,harpb003,murpd006,ramow001,zimmr001,renda001,espid001,rossj002
1075,20160622,D,MIA,NL,3,conla001,suzui001,hecha001,yelic001,ozunm001,bourj002,dietd001,johnc003,mathj001,conla001,ATL,NL,0,gantj002,petej002,incie001,freef001,franj004,markn001,flowt001,darnc001,aybae001,gantj002
1076,20160622,D,NYN,NL,4,syndn001,granc001,cabra002,cespy001,walkn001,florw001,lonej001,reynm003,river003,syndn001,KCA,AL,3,duffd001,merrw001,escoa003,hosme001,cainl001,peres002,orlap001,cuthc001,dysoj001,duffd001
1077,20160622,N,PIT,NL,6,lirif001,jasoj001,polag001,mccua001,kangj001,joycm001,harrj002,rodrs002,stewc001,lirif001,SFN,NL,7,samaj001,spand001,panij002,beltb001,poseb001,pagaa001,willm008,crawb001,penar002,samaj001
1078,20160623,N,ANA,AL,4,linct001,escoy001,calhk001,troum001,pujoa001,cronc002,giavj001,navad002,bandj001,simma001,OAK,AL,5,gravk001,crisc001,muncm001,vogts001,valed001,davik003,lowrj001,alony001,semim001,alcaa001
1079,20160623,D,BOS,AL,8,porcr001,bettm001,pedrd001,bogax001,ortid001,younc004,bradj001,ramih003,vazqc001,hernm003,CHA,AL,7,shiej002,andet001,eatoa002,abrej003,cabrm002,frazt001,lawrb002,avila001,garca003,shucj001
1080,20160623,D,DET,AL,5,norrd002,kinsi001,iglej001,cabrm001,castn001,uptoj001,moyas001,mccaj001,saltj001,romia001,SEA,AL,4,sampa001,martk001,gutif001,canor001,cruzn002,lee-d004,seagk001,iannc001,martl004,omals001
1081,20160623,D,MIN,AL,3,nolar001,grosr001,escoe001,mauej001,dozib001,plout001,keplm001,parkb002,centj001,buxtb001,PHI,NL,7,eickj001,herro001,blana001,franm004,howar001,ruizc001,aschc001,hernc005,galvf001,bourp001
1082,20160623,N,ATL,NL,4,wislm001,petej002,incie001,freef001,markn001,garca004,piera001,aybae001,bonie001,wislm001,NYN,NL,3,harvm001,granc001,cabra002,lonej001,walkn001,johnk003,confm001,darnt001,deaza001,harvm001
1083,20160623,N,CIN,NL,4,lambj002,cozaz001,hamib001,philb001,brucj001,duvaa001,suare001,peraj003,cabrr001,lambj002,SDN,NL,7,friec001,jankt001,myerw001,kempm001,solay001,uptob001,norrd001,ramia003,rosaa001,friec001
1084,20160623,N,COL,NL,6,butle001,blacc001,lemad001,arenn001,gonzc001,stort001,rabur001,reynm001,hundn001,butle001,ARI,NL,7,greiz001,seguj002,tomay001,goldp001,lambj001,obrip002,gossp001,castw002,greiz001,brits001
1085,20160623,N,MIA,NL,4,chenw001,hecha001,pradm001,yelic001,ozunm001,stanm004,realj001,johnc003,rojam002,chenw001,CHN,NL,2,lestj001,zobrb001,heywj001,bryak001,contw001,baezj001,russa002,almoa002,rossd001,lestj001
1086,20160623,D,PIT,NL,3,niesj001,jasoj001,harrj002,polag001,kangj001,joycm001,mercj002,rodrs002,krate001,niesj001,SFN,NL,5,suara001,spand001,panij002,willm008,poseb001,browt002,penar002,parkj002,gillc001,suara001
1087,20160624,N,ANA,AL,4,weavj003,giavj001,calhk001,troum001,pujoa001,cronc002,martj007,bandj001,simma001,robis001,OAK,AL,7,surke001,burnb002,lowrj001,vogts001,valed001,davik003,butlb003,alony001,semim001,muncm001
1088,20160624,N,BAL,AL,6,gally001,jonea003,schoj001,machm001,trumm001,davic003,wietm001,hardj003,reimn001,rickj001,TBA,AL,3,moorm003,forsl001,dickc002,longe001,morrl001,millb002,jennd002,deckj001,mottt001,congh001
1089,20160624,N,CHA,AL,3,rodoc001,andet001,eatoa002,cabrm002,frazt001,avila001,lawrb002,shucj001,garca003,salat001,TOR,AL,2,sanca006,carre001,donaj001,encae001,saunm001,martr004,tulot001,pillk001,travd001,lakej001
1090,20160624,N,DET,AL,5,zimmj003,kinsi001,maybc001,cabrm001,martv001,castn001,uptoj001,moyas001,mccaj001,romia001,CLE,AL,7,salad001,santc002,kipnj001,lindf001,napom001,ramij003,uribj002,chisl001,gimec001,davir003
1091,20160624,N,KCA,AL,4,volqe001,merrw001,escoa003,hosme001,cainl001,peres002,morak001,orlap001,eibnb001,cuthc001,HOU,AL,13,keucd001,sprig001,gonzm002,altuj001,corrc001,rasmc001,gomec002,valbl001,gatte001,castj006
1092,20160624,N,NYA,AL,5,tanam001,gardb001,refsr001,beltc001,rodra001,casts001,headc001,gregd001,hicka001,romia002,MIN,AL,3,milot001,nunee002,grosr001,mauej001,dozib001,keplm001,escoe001,parkb002,suzuk001,buxtb001
1093,20160624,N,SEA,AL,4,leblw001,martl004,smits002,canor001,cruzn002,seagk001,lee-d004,linda001,iannc001,martk001,SLN,NL,3,martc006,carpm002,diaza003,hollm001,piscs001,peraj001,mossb001,moliy001,gyorj001,phamt001
1094,20160624,N,TEX,AL,7,martn002,choos001,desmi001,belta001,rua-r001,fielp001,andre001,odorr001,profj001,wilsb002,BOS,AL,8,pricd001,bettm001,pedrd001,bogax001,ortid001,ramih003,bradj001,brenb002,shawt001,vazqc001
1095,20160624,N,ATL,NL,6,blaia001,petej002,incie001,freef001,franj004,markn001,garca004,flowt001,aybae001,blaia001,NYN,NL,8,matzs001,granc001,cabra002,cespy001,walkn001,lonej001,florw001,confm001,darnt001,matzs001
1096,20160624,N,CIN,NL,4,reedc002,cozaz001,vottj001,philb001,brucj001,duvaa001,suare001,hamib001,barnt001,reedc002,SDN,NL,13,rea-c001,jankt001,myerw001,kempm001,solay001,uptob001,norrd001,ramia003,rosaa001,rea-c001
1097,20160624,N,COL,NL,9,andet002,blacc001,lemad001,arenn001,rabur001,reynm001,hundn001,adamc001,barnb002,andet002,ARI,NL,10,brada001,seguj002,bourm001,goldp001,gossp001,lambj001,obrip002,herrc001,tomay001,brada001
1098,20160624,N,MIA,NL,4,koeht001,dietd001,pradm001,yelic001,ozunm001,stanm004,bourj002,realj001,hecha001,koeht001,CHN,NL,5,hendk001,heywj001,bryak001,zobrb001,contw001,coghc001,baezj001,russa002,hendk001,almoa002
1099,20160624,N,MIL,NL,5,daviz001,villj001,genns001,lucrj001,cartc002,nieuk001,hilla001,florr003,presa001,daviz001,WAS,NL,3,schem001,reveb001,taylm002,harpb003,murpd006,ramow001,zimmr001,renda001,espid001,schem001
1100,20160624,N,PIT,NL,8,tailj001,jasoj001,marts002,mccua001,kangj001,joycm001,mercj002,rodrs002,stewc001,tailj001,LAN,NL,6,tepen001,utlec001,seagc001,turnj001,gonza003,kendh001,pedej001,grany001,puigy001,tepen001
1101,20160624,N,SFN,NL,5,peavj001,spand001,panij002,beltb001,crawb001,pagaa001,blang001,gillc001,browt002,peavj001,PHI,NL,4,efliz001,herro001,hernc005,franm004,howar001,ruppc001,aschc001,galvf001,bourp001,efliz001
1102,20160625,N,ANA,AL,3,chacj001,giavj001,calhk001,troum001,pujoa001,martj007,bandj001,simma001,petig001,robis001,OAK,AL,7,overd001,crisc001,lowrj001,vogts001,valed001,davik003,alony001,semim001,muncm001,burnb002
1103,20160625,D,BAL,AL,5,gausk001,jonea003,kim-h001,machm001,davic003,trumm001,schoj001,alvap001,hardj003,penaf001,TBA,AL,0,andrm001,forsl001,dickc002,longe001,morrl001,millb002,beckt001,deckj001,mottt001,casac001
1104,20160625,N,BAL,AL,8,tillc001,jonea003,schoj001,machm001,davic003,trumm001,wietm001,hardj003,reimn001,rickj001,TBA,AL,6,odorj001,forsl001,dickc002,longe001,morrl001,millb002,jennd002,arcio001,congh001,deckj001
1105,20160625,D,CHA,AL,8,gonzm003,andet001,eatoa002,abrej003,cabrm002,frazt001,avila001,lawrb002,navad001,shucj001,TOR,AL,10,dickr001,carre001,travd001,donaj001,encae001,saunm001,tulot001,pillk001,goinr001,tholj001
1106,20160625,D,DET,AL,0,sanca004,kinsi001,maybc001,cabrm001,martv001,castn001,uptoj001,avilm001,mccaj001,iglej001,CLE,AL,6,carrc003,santc002,kipnj001,lindf001,napom001,ramij003,chisl001,gomey001,naqut001,davir003
1107,20160625,N,KCA,AL,5,younc003,merrw001,gorda001,cainl001,hosme001,peres002,morak001,orlap001,escoa003,cuthc001,HOU,AL,13,fierm001,sprig001,gonzm002,altuj001,corrc001,rasmc001,reeda002,gomec002,valbl001,castj006
1108,20160625,D,NYA,AL,2,pinem001,ellsj001,gardb001,beltc001,rodra001,mccab002,teixm001,casts001,gregd001,headc001,MIN,AL,1,sante001,nunee002,grosr001,mauej001,dozib001,keplm001,escoe001,parkb002,suzuk001,buxtb001
1109,20160625,N,SEA,AL,5,karnn001,martl004,smits002,canor001,cruzn002,seagk001,lee-d004,linda001,clevs001,martk001,SLN,NL,4,leakm001,carpm002,diaza003,hollm001,piscs001,mossb001,peraj001,moliy001,phamt001,wongk001
1110,20160625,N,TEX,AL,10,grifa002,choos001,desmi001,mazan001,belta001,fielp001,odorr001,andre001,morem001,chirr001,BOS,AL,3,wrigs001,bettm001,pedrd001,bogax001,ortid001,ramih003,bradj001,shawt001,brenb002,vazqc001
1111,20160625,N,ATL,NL,0,tehej001,petej002,incie001,freef001,markn001,garca004,flowt001,aybae001,bonie001,tehej001,NYN,NL,1,degrj001,granc001,cabra002,cespy001,walkn001,lonej001,florw001,deaza001,darnt001,degrj001
1112,20160625,D,CIN,NL,0,finnb001,cozaz001,vottj001,philb001,brucj001,duvaa001,suare001,hamib001,cabrr001,finnb001,SDN,NL,3,pomed001,jankt001,myerw001,kempm001,solay001,uptob001,norrd001,ramia003,rosaa001,pomed001
1113,20160625,D,COL,NL,11,delaj001,blacc001,lemad001,arenn001,gonzc001,stort001,descd001,barnb002,woltt001,delaj001,ARI,NL,6,mills001,seguj002,bourm001,goldp001,tomay001,castw002,obrip002,drurb001,ahmen001,mills001
1114,20160625,D,MIA,NL,9,clemp002,suzui001,pradm001,yelic001,stanm004,bourj002,dietd001,realj001,hecha001,clemp002,CHN,NL,6,lackj001,heywj001,bryak001,rizza001,contw001,baezj001,russa002,montm001,lackj001,almoa002
1115,20160625,D,MIL,NL,6,garzm001,villj001,hilla001,braur002,lucrj001,cartc002,pereh001,genns001,broxk001,garzm001,WAS,NL,5,gonzg003,reveb001,wertj001,harpb003,murpd006,ramow001,zimmr001,renda001,espid001,gonzg003
1116,20160625,N,PIT,NL,6,lockj001,jasoj001,marts002,mccua001,freed001,joycm001,harrj002,mercj002,krate001,lockj001,LAN,NL,1,maedk001,herne001,turnj001,seagc001,thomt002,gonza003,puigy001,vanss001,ellia001,maedk001
1117,20160625,N,SFN,NL,2,bumgm001,spand001,panij002,beltb001,poseb001,crawb001,pagaa001,penar002,bumgm001,blang001,PHI,NL,3,hellj001,bourp001,galvf001,joset001,franm004,blana001,ruppc001,parej002,goedt001,hellj001
1118,20160626,D,ANA,AL,7,santh001,calhk001,troum001,pujoa001,cronc002,giavj001,martj007,navad002,perec003,simma001,OAK,AL,6,grays001,crisc001,semim001,valed001,davik003,butlb003,smolj002,phegj001,alony001,alcaa001
1119,20160626,D,BAL,AL,12,wilst004,jonea003,rickj001,machm001,davic003,trumm001,schoj001,hardj003,reimn001,penaf001,TBA,AL,5,smyld001,forsl001,millb002,longe001,morrl001,jennd002,arcio001,beckt001,congh001,deckj001
1120,20160626,D,CHA,AL,5,salec001,andet001,eatoa002,abrej003,cabrm002,frazt001,avila001,lawrb002,shucj001,salat001,TOR,AL,2,strom001,travd001,donaj001,encae001,saunm001,martr004,tulot001,pillk001,lakej001,barnd001
1121,20160626,D,DET,AL,3,verlj001,kinsi001,maybc001,cabrm001,martv001,castn001,uptoj001,saltj001,avilm001,iglej001,CLE,AL,9,tomlj001,santc002,martm003,lindf001,napom001,ramij003,chisl001,gomey001,uribj002,naqut001
1122,20160626,D,KCA,AL,6,kenni001,merrw001,gorda001,cainl001,hosme001,peres002,morak001,orlap001,escoa003,cuthc001,HOU,AL,1,fistd001,sprig001,gonzm002,altuj001,corrc001,rasmc001,reeda002,gomec002,valbl001,gatte001
1123,20160626,D,NYA,AL,1,eovan001,ellsj001,gardb001,beltc001,mccab002,teixm001,casts001,gregd001,headc001,hicka001,MIN,AL,7,dufft001,nunee002,grosr001,mauej001,dozib001,plout001,keplm001,escoe001,centj001,santd001
1124,20160626,D,SEA,AL,6,paxtj001,martk001,gutif001,canor001,cruzn002,seagk001,lee-d004,iannc001,martl004,omals001,SLN,NL,11,garcj004,carpm002,diaza003,hollm001,piscs001,mossb001,gyorj001,phamt001,wongk001,fryee001
1125,20160626,D,TEX,AL,6,perem004,choos001,desmi001,mazan001,belta001,fielp001,odorr001,andre001,morem001,holab001,BOS,AL,2,buchc001,bettm001,pedrd001,bogax001,ramih003,bradj001,brenb002,shawt001,leons001,lamar001
1126,20160626,D,ATL,NL,5,norrb001,petej002,incie001,freef001,markn001,garca004,piera001,franj004,darnc001,norrb001,NYN,NL,2,colob001,johnk003,reynm003,cespy001,walkn001,lonej001,florw001,nimmb001,river003,colob001
1127,20160626,D,CIN,NL,3,desca001,cozaz001,vottj001,philb001,brucj001,duvaa001,suare001,peraj003,barnt001,desca001,SDN,NL,0,perdl002,jankt001,ramia003,myerw001,solay001,uptob001,schir001,norrd001,amara001,perdl002
1128,20160626,D,COL,NL,9,bettc001,blacc001,lemad001,arenn001,stort001,gonzc001,rabur001,reynm001,hundn001,bettc001,ARI,NL,7,corbp001,seguj002,bourm001,goldp001,lambj001,weekr001,herrc001,tomay001,drurb001,corbp001
1129,20160626,D,MIA,NL,6,fernj003,suzui001,pradm001,yelic001,stanm004,bourj002,dietd001,hecha001,mathj001,fernj003,CHN,NL,1,hammj002,zobrb001,heywj001,bryak001,rizza001,contw001,montm001,russa002,coghc001,hammj002
1130,20160626,D,MIL,NL,2,nelsj004,villj001,genns001,braur002,lucrj001,cartc002,nieuk001,hilla001,florr003,nelsj004,WAS,NL,3,roart001,reveb001,wertj001,harpb003,murpd006,renda001,robic001,drews001,lobaj001,roart001
1131,20160626,N,PIT,NL,4,kuhlc001,mercj002,freed001,mccua001,kangj001,marts002,harrj002,stewc001,rodrs002,kuhlc001,LAN,NL,3,kersc001,utlec001,seagc001,turnj001,kendh001,pedej001,puigy001,grany001,vanss001,kersc001
1132,20160626,D,SFN,NL,8,cuetj001,spand001,pagaa001,beltb001,poseb001,crawb001,parkj002,penar002,gillc001,cuetj001,PHI,NL,7,nolaa001,herro001,bourp001,joset001,franm004,aschc001,ruizc001,galvf001,hernc005,nolaa001
1133,20160627,N,ANA,AL,2,shoem001,calhk001,troum001,pujoa001,cronc002,giavj001,martj007,navad002,bandj001,simma001,HOU,AL,4,mchuc001,sprig001,valbl001,altuj001,corrc001,rasmc001,reeda002,gomec002,gatte001,castj006
1134,20160627,N,KCA,AL,6,duffd001,merrw001,gorda001,cainl001,hosme001,peres002,morak001,orlap001,escoa003,cuthc001,SLN,NL,2,waina001,carpm002,diaza003,hollm001,piscs001,peraj001,moliy001,mossb001,gyorj001,phamt001
1135,20160627,N,NYA,AL,6,novai001,ellsj001,gardb001,beltc001,mccab002,teixm001,casts001,gregd001,headc001,hicka001,TEX,AL,9,gonzc002,choos001,desmi001,mazan001,belta001,fielp001,odorr001,andre001,morem001,chirr001
1136,20160627,N,TBA,AL,13,snelb001,forsl001,beckt001,longe001,morrl001,jennd002,arcio001,mottt001,frann001,casac001,BOS,AL,7,rodre004,bettm001,pedrd001,bogax001,ortid001,ramih003,bradj001,brenb002,leons001,hernm003
1137,20160627,N,ARI,NL,0,ray-r002,seguj002,bourm001,goldp001,lambj001,weekr001,castw002,tomay001,ahmen001,ray-r002,PHI,NL,8,velav001,herro001,bourp001,joset001,franm004,ruppc001,galvf001,goedt001,hernc005,velav001
1138,20160627,N,ATL,NL,3,gantj002,petej002,incie001,freef001,markn001,garca004,flowt001,snydb003,aybae001,gantj002,CLE,AL,8,bauet001,davir003,kipnj001,lindf001,napom001,chisl001,ramij003,naqut001,gimec001,bauet001
1139,20160627,N,CIN,NL,8,strad003,cozaz001,hamib001,vottj001,brucj001,duvaa001,suare001,peraj003,barnt001,strad003,CHN,NL,11,arrij001,zobrb001,heywj001,bryak001,rizza001,contw001,montm001,russa002,coghc001,arrij001
1140,20160627,N,COL,NL,9,grayj003,blacc001,adamc001,arenn001,gonzc001,reynm001,descd001,hundn001,barnb002,grayj003,TOR,AL,5,estrm001,carre001,travd001,donaj001,encae001,saunm001,tulot001,martr004,pillk001,estrm001
1141,20160627,D,PIT,NL,4,lirif001,mercj002,freed001,mccua001,kangj001,marts002,harrj002,rodrs002,krate001,lirif001,LAN,NL,5,kazms001,herne001,turnj001,thomt002,puigy001,kendh001,vanss001,ellia001,taylc001,kazms001
1142,20160627,N,SFN,NL,3,samaj001,spand001,panij002,beltb001,poseb001,pagaa001,blang001,penar002,gillc001,samaj001,OAK,AL,8,mengd001,crisc001,lowrj001,vogts001,valed001,davik003,alony001,semim001,burnb002,mengd001
1143,20160627,N,WAS,NL,11,rossj002,reveb001,wertj001,harpb003,murpd006,ramow001,zimmr001,renda001,espid001,rossj002,NYN,NL,4,syndn001,granc001,cabra002,cespy001,walkn001,lonej001,florw001,nimmb001,darnt001,syndn001
1144,20160628,N,ANA,AL,1,linct001,calhk001,troum001,pujoa001,navad002,giavj001,martj007,petig001,perec003,simma001,HOU,AL,7,felds001,sprig001,valbl001,altuj001,corrc001,rasmc001,gonzm002,gomec002,gatte001,castj006
1145,20160628,N,CHA,AL,0,quinj001,andet001,eatoa002,abrej003,cabrm002,frazt001,lawrb002,avila001,garca003,shucj001,MIN,AL,4,gibsk002,nunee002,grosr001,mauej001,dozib001,plout001,keplm001,parkb002,suzuk001,buxtb001
1146,20160628,N,DET,AL,7,pelfm001,kinsi001,maybc001,cabrm001,martv001,castn001,uptoj001,mccaj001,avilm001,iglej001,MIA,NL,5,conla001,suzui001,pradm001,yelic001,ozunm001,stanm004,bourj002,dietd001,realj001,hecha001
1147,20160628,N,KCA,AL,4,venty001,merrw001,escoa003,cainl001,hosme001,morak001,orlap001,cuthc001,coloc002,buted001,SLN,NL,8,wachm001,carpm002,mossb001,hollm001,piscs001,adamm002,peraj001,moliy001,wongk001,garcg002
1148,20160628,N,NYA,AL,1,sabac001,ellsj001,beltc001,rodra001,teixm001,casts001,gregd001,headc001,hicka001,romia002,TEX,AL,7,hamec001,choos001,desmi001,belta001,fielp001,rua-r001,odorr001,andre001,profj001,wilsb002
1149,20160628,N,SEA,AL,5,iwakh001,martk001,gutif001,canor001,cruzn002,lee-d004,seagk001,iannc001,martl004,omals001,PIT,NL,2,niesj001,jasoj001,polag001,mccua001,marts002,joycm001,freed001,fraza001,mercj002,stewc001
1150,20160628,N,TBA,AL,2,archc001,forsl001,millb002,longe001,morrl001,jennd002,arcio001,mottt001,frann001,congh001,BOS,AL,8,porcr001,bettm001,pedrd001,ortid001,ramih003,bradj001,shawt001,brenb002,vazqc001,hernm003
1151,20160628,N,ARI,NL,3,greiz001,seguj002,bourm001,goldp001,lambj001,tomay001,castw002,obrip002,greiz001,ahmen001,PHI,NL,4,eickj001,herro001,bourp001,franm004,howar001,ruizc001,aschc001,galvf001,hernc005,eickj001
1152,20160628,N,ATL,NL,3,wislm001,petej002,incie001,freef001,markn001,garca004,piera001,aybae001,bonie001,wislm001,CLE,AL,5,klubc001,santc002,kipnj001,lindf001,ramij003,chisl001,gomey001,naqut001,uribj002,klubc001
1153,20160628,N,CIN,NL,2,lambj002,cozaz001,vottj001,philb001,brucj001,duvaa001,suare001,hamib001,cabrr001,lambj002,CHN,NL,7,lestj001,zobrb001,heywj001,bryak001,rizza001,contw001,baezj001,szczm001,rossd001,lestj001
1154,20160628,N,COL,NL,9,butle001,blacc001,adamc001,arenn001,gonzc001,stort001,reynm001,hundn001,barnb002,butle001,TOR,AL,14,happj001,carre001,travd001,donaj001,encae001,saunm001,tulot001,martr004,pillk001,happj001
1155,20160628,N,MIL,NL,5,andec001,villj001,hilla001,braur002,lucrj001,cartc002,pereh001,elmoj001,broxk001,andec001,LAN,NL,6,uriaj001,utlec001,kendh001,seagc001,gonza003,thomt002,grany001,pedej001,taylc001,uriaj001
1156,20160628,N,SDN,NL,7,johne003,uptob001,myerw001,kempm001,solay001,dicka001,bethc001,ramia003,schir001,johne003,BAL,AL,11,jimeu001,jonea003,schoj001,machm001,davic003,trumm001,wietm001,hardj003,kim-h001,jimeu001
1157,20160628,N,SFN,NL,11,suara001,spand001,pagaa001,beltb001,poseb001,crawb001,willm008,penar002,gillc001,suara001,OAK,AL,13,gravk001,crisc001,lowrj001,reddj001,valed001,davik003,vogts001,semim001,alony001,gravk001
1158,20160628,N,WAS,NL,5,gioll001,reveb001,wertj001,harpb003,murpd006,ramow001,zimmr001,renda001,espid001,gioll001,NYN,NL,0,harvm001,granc001,cabra002,cespy001,walkn001,lonej001,florw001,nimmb001,darnt001,harvm001
1159,20160629,D,ANA,AL,4,weavj003,giavj001,calhk001,troum001,pujoa001,martj007,cronc002,bandj001,simma001,robis001,HOU,AL,10,keucd001,sprig001,gonzm002,altuj001,corrc001,valbl001,gomec002,reeda002,gatte001,marij002
1160,20160629,N,CHA,AL,9,shiej002,andet001,eatoa002,abrej003,frazt001,navad001,lawrb002,shucj001,garca003,salat001,MIN,AL,6,nolar001,nunee002,grosr001,mauej001,dozib001,plout001,keplm001,escoe001,suzuk001,buxtb001
1161,20160629,D,DET,AL,10,norrd002,kinsi001,maybc001,cabrm001,martv001,castn001,uptoj001,moyas001,saltj001,iglej001,MIA,NL,3,koeht001,suzui001,pradm001,yelic001,ozunm001,stanm004,johnc003,dietd001,hecha001,mathj001
1162,20160629,N,NYA,AL,9,tanam001,ellsj001,gardb001,rodra001,mccab002,casts001,gregd001,headc001,hicka001,refsr001,TEX,AL,7,martn002,choos001,desmi001,mazan001,belta001,fielp001,odorr001,andre001,morem001,chirr001
1163,20160629,N,OAK,AL,7,manas001,crisc001,lowrj001,reddj001,valed001,vogts001,butlb003,alony001,semim001,burnb002,SFN,NL,1,peavj001,spand001,pagaa001,beltb001,poseb001,crawb001,browt002,willm008,penar002,tejar001
1164,20160629,N,SEA,AL,1,milew001,martl004,smits002,canor001,cruzn002,seagk001,lee-d004,linda001,clevs001,martk001,PIT,NL,8,tailj001,mercj002,polag001,mccua001,freed001,kangj001,marts002,rodrs002,harrj002,krate001
1165,20160629,D,TBA,AL,4,moorm003,forsl001,millb002,longe001,jennd002,guyeb001,frann001,casac001,beckt001,mottt001,BOS,AL,0,pricd001,bettm001,pedrd001,bogax001,ortid001,ramih003,bradj001,shawt001,brenb002,vazqc001
